cloud_cover,cloud_cover_high,cloud_cover_low,cloud_cover_mid,diffuse_radiation,direct_radiation,relative_humidity_2m,surface_pressure,temperature_2m,time,wind_direction_10m,wind_speed_10m
35,5,32,1,0,0,76,1001.1,7.5,1704063600000,232,26.6
35,10,27,0,0,0,76,1001.5,7.3,1704067200000,231,26.9
51,39,2,19,0,0,72,1001.9,7.3,1704070800000,235,25.6
24,2,19,8,0,0,73,1002.4,7.1,1704074400000,233,25.7
40,29,13,4,0,0,74,1002.8,6.9,1.704078e+12,233,25.2
47,39,12,4,0,0,75,1003.1,6.8,1704081600000,234,24.8
36,27,8,6,0,0,76,1003.4,6.6,1704085200000,236,23.6
100,100,4,2,0,0,78,1003.9,6.4,1704088800000,232,22.3
96,96,0,8,0,0,80,1004.6,6.2,1704092400000,230,20.7
99,99,0,42,1,0,83,1005.4,5.9,1.704096e+12,227,19.4
100,100,0,72,34,13,82,1006,6.6,1704099600000,223,19.4
100,100,0,91,85,26,82,1006.4,7.5,1704103200000,213,16.4
98,98,0,12,110,81,79,1006.3,8.5,1704106800000,212,18.8
64,47,0,31,109,134,77,1005.9,9.2,1704110400000,212,19.1
73,7,37,62,132,27,77,1005.8,9.6,1.704114e+12,211,19.4
100,100,26,51,87,72,74,1005.6,9.9,1704117600000,222,19.9
100,100,4,18,59,34,75,1005.1,9.6,1704121200000,218,17.7
100,100,3,28,22,4,78,1005,8.7,1704124800000,211,17.6
100,100,2,99,0,0,81,1004.8,8.3,1704128400000,201,19.7
100,100,28,96,0,0,81,1004.4,8.6,1.704132e+12,196,22.5
100,100,48,100,0,0,83,1003.7,8.7,1704135600000,193,24.8
100,100,58,100,0,0,88,1002.4,8.7,1704139200000,189,26.6
100,100,100,100,0,0,91,1000.8,8.9,1704142800000,192,30.5
100,100,100,100,0,0,91,999.7,9.5,1704146400000,203,34.4
100,100,100,100,0,0,91,998.7,9.9,1.70415e+12,209,34.2
100,100,100,100,0,0,90,997.7,10.4,1704153600000,215,33.9
100,100,100,100,0,0,89,996.7,11.1,1704157200000,219,36.4
100,100,100,100,0,0,89,996.2,11.1,1704160800000,219,34.8
100,100,100,100,0,0,89,996,11.2,1704164400000,222,36.7
100,100,100,99,0,0,89,995.7,11,1.704168e+12,220,37.3
100,100,80,100,0,0,89,995.3,10.9,1704171600000,220,35.5
100,100,99,100,0,0,88,994.9,11,1704175200000,215,35.7
100,100,100,100,0,0,88,994.7,10.9,1704178800000,210,33.7
100,100,100,100,0,0,91,994.4,10.9,1704182400000,209,33.8
100,100,90,100,8,0,90,993.9,11.3,1.704186e+12,213,37.4
100,100,99,100,14,0,92,993.7,11.2,1704189600000,210,32.9
100,100,100,100,36,0,91,992.9,11.6,1704193200000,215,32.4
100,100,53,95,51,0,91,991.6,11.9,1704196800000,211,35.4
100,88,100,100,28,0,88,990.2,11.2,1704200400000,211,41.2
100,100,100,100,24,0,90,988.7,11.4,1.704204e+12,213,39.8
100,82,100,100,25,0,90,988.5,11.5,1704207600000,216,40.7
100,0,97,100,12,0,88,988.7,11.6,1704211200000,217,38.8
59,0,43,42,0,0,88,989.6,11.6,1704214800000,226,31.6
21,0,16,8,0,0,89,990.5,11.5,1704218400000,233,29.8
49,0,29,30,0,0,88,991.4,11.4,1.704222e+12,237,28.1
22,0,19,4,0,0,88,992,10.8,1704225600000,237,29.5
16,0,15,3,0,0,87,992.4,10.4,1704229200000,236,29.3
29,0,27,3,0,0,89,993.2,10.1,1704232800000,234,28.4
17,0,16,1,0,0,89,993.6,10,1704236400000,232,27.9
12,0,11,1,0,0,89,993.7,9.9,1.70424e+12,230,27.6
19,0,19,1,0,0,85,993.9,9.8,1704243600000,230,27.6
36,6,19,19,0,0,86,993.7,9.6,1704247200000,224,27.2
41,0,26,29,0,0,87,993.4,9.6,1704250800000,222,28.8
75,0,69,25,0,0,85,993.2,10,1704254400000,227,30.3
27,0,16,16,0,0,85,993.6,10.2,1.704258e+12,231,28.9
17,0,16,2,0,0,85,994.3,9.9,1704261600000,232,26.9
27,0,21,10,0,0,86,994.6,9.8,1704265200000,229,26.6
29,0,26,4,1,0,86,994.8,9.7,1704268800000,227,27
42,0,42,1,24,27,84,994.6,10.4,1704272400000,226,27.7
24,0,18,7,54,90,79,994.8,11.4,1.704276e+12,231,32.8
60,10,38,39,81,121,76,994.5,11.8,1704279600000,229,30.9
95,10,31,93,83,99,76,993.8,12,1704283200000,230,31.4
100,100,100,100,105,54,84,993.1,10.8,1704286800000,237,31
100,100,68,82,28,0,87,992.4,10.3,1704290400000,232,25.4
84,73,24,35,55,11,85,992.8,10.2,1.704294e+12,241,27.1
33,20,14,6,19,9,85,993.3,9.6,1704297600000,242,26.1
29,3,24,12,0,0,84,994.2,9.3,1704301200000,243,27
40,0,35,7,0,0,84,995.3,9.1,1704304800000,241,27.6
21,0,11,13,0,0,84,995.9,8.9,1704308400000,241,25.9
60,1,58,10,0,0,84,996.6,8.8,1.704312e+12,242,25.6
57,0,56,2,0,0,82,997.4,8.9,1704315600000,246,26.4
54,0,53,7,0,0,83,998.3,8.6,1704319200000,248,24.5
56,0,55,20,0,0,82,998.9,8.7,1704322800000,250,25.7
35,0,34,11,0,0,80,999.6,8.9,1704326400000,254,26.2
11,0,11,1,0,0,78,1000.9,8.7,1.70433e+12,256,25.6
10,0,8,5,0,0,79,1001.7,8.4,1704333600000,251,24.4
2,0,1,1,0,0,79,1002.3,8.1,1704337200000,245,22.6
5,0,4,1,0,0,82,1002.7,7.7,1704340800000,243,21.4
60,58,4,0,0,0,84,1002.9,7.4,1704344400000,242,20.5
92,91,3,1,0,0,84,1003.4,7.3,1.704348e+12,239,19.7
20,18,2,3,0,0,84,1003.9,7.3,1704351600000,236,17.9
3,0,0,3,1,0,89,1004.3,6.7,1704355200000,226,16.5
22,1,0,22,24,32,87,1004,7.4,1704358800000,218,16.4
27,9,11,11,57,91,85,1003.9,8.7,1704362400000,212,17.8
76,1,59,42,64,166,80,1003.6,10.1,1.704366e+12,217,22.9
100,93,83,99,106,84,79,1002.6,10.6,1704369600000,207,23
100,100,100,96,89,3,86,1001.7,10.1,1704373200000,194,20
100,80,38,99,75,0,87,1000.6,10.2,1704376800000,177,18
98,82,13,88,68,10,83,999.6,10.4,1704380400000,175,20.6
100,100,40,99,22,3,84,998.9,10,1.704384e+12,182,22.3
99,98,11,72,0,0,84,998.1,10.3,1704387600000,181,24.5
100,84,98,80,0,0,84,997.5,10.2,1704391200000,185,27.1
100,76,100,100,0,0,83,997.4,10.3,1704394800000,192,28.3
100,100,100,11,0,0,80,996.9,10.5,1704398400000,192,28.3
100,100,97,29,0,0,79,996.5,10.5,1.704402e+12,200,25.7
66,64,5,3,0,0,81,996,10.3,1704405600000,205,24.6
57,54,6,0,0,0,86,995.6,9.3,1704409200000,206,24
100,3,100,0,0,0,85,995.7,8.9,1704412800000,214,25.2
16,0,16,0,0,0,81,996.2,9,1704416400000,231,23.8
8,0,8,0,0,0,81,996.4,8.1,1.70442e+12,230,22.5
10,0,10,0,0,0,82,997,7.3,1704423600000,237,19.8
7,0,7,0,0,0,85,997,6.6,1704427200000,228,16.6
1,0,1,0,0,0,89,997.2,5.9,1704430800000,225,16.8
13,12,1,0,0,0,92,997.6,5.5,1704434400000,229,15.8
2,0,2,0,0,0,93,998.3,5,1.704438e+12,224,15.5
0,0,0,0,1,0,93,998.6,4.8,1704441600000,235,15
1,0,1,0,24,34,90,998.8,5.7,1704445200000,242,15.5
2,0,1,1,45,116,85,999.2,7.1,1704448800000,244,14.8
4,0,4,0,55,189,81,999.5,8.1,1704452400000,244,14.8
33,0,33,0,59,230,73,999.1,9.1,1.704456e+12,266,19.1
91,87,28,10,80,131,73,999.3,9.1,1704459600000,273,15.1
43,31,13,6,69,144,70,999.3,9.1,1704463200000,278,14.9
45,34,7,10,46,89,73,999.7,8.6,1704466800000,286,11.6
32,0,18,24,19,21,80,1000,7.2,1704470400000,294,9.8
1,0,0,1,0,0,85,1000.4,6.2,1.704474e+12,288,10.2
2,0,0,2,0,0,88,1000.8,5.6,1704477600000,277,11.3
2,0,0,2,0,0,89,1001.5,5.3,1704481200000,276,10.5
1,0,1,0,0,0,91,1002.1,4.8,1704484800000,286,9
2,0,2,0,0,0,93,1002.4,4.3,1704488400000,291,9.2
4,0,4,0,0,0,94,1002.6,3.9,1.704492e+12,288,9.4
1,0,1,0,0,0,95,1003,3.6,1704495600000,287,9.8
8,0,8,0,0,0,96,1003.2,3.4,1704499200000,295,10.3
4,0,4,0,0,0,95,1003.8,4,1704502800000,298,9.3
11,0,9,3,0,0,95,1004.3,3.6,1704506400000,291,8.9
35,10,27,0,0,0,95,1004.7,3.4,1.70451e+12,293,9
98,96,44,40,0,0,95,1005,3.5,1704513600000,300,8.7
100,100,100,96,0,0,95,1005.3,3.8,1704517200000,303,8.6
100,100,30,99,0,0,94,1005.7,4.3,1704520800000,298,8.5
100,100,45,98,0,0,95,1006.4,3.8,1704524400000,297,8.9
99,33,6,98,1,0,95,1007,3.5,1.704528e+12,291,10
93,38,36,88,33,15,91,1007.8,4.6,1704531600000,303,12
94,58,84,35,87,25,81,1008.3,6.1,1704535200000,321,15.3
100,96,94,0,116,50,77,1008.5,6.8,1704538800000,323,16.2
100,84,99,2,110,46,74,1008.1,7.2,1704542400000,328,19.6
56,6,52,4,103,93,71,1008.5,7.5,1.704546e+12,333,22.2
75,0,61,54,83,59,73,1008.7,7.2,1704549600000,336,21.6
83,0,24,80,53,41,76,1009.4,6.6,1704553200000,336,18.9
100,0,100,11,17,4,81,1009.9,6.1,1704556800000,330,17.1
99,0,99,6,0,0,81,1010.4,5.9,1704560400000,331,18.5
88,0,84,51,0,0,82,1010.7,5.7,1.704564e+12,332,18.4
100,0,100,76,0,0,86,1011.2,5.3,1704567600000,337,16.8
100,0,100,100,0,0,86,1011.6,5.4,1704571200000,359,17.3
100,0,100,100,0,0,90,1011.9,5,1704574800000,1,16.6
99,0,99,19,0,0,89,1012.1,4.9,1704578400000,356,15.9
72,0,72,5,0,0,89,1012.5,4.4,1.704582e+12,354,14.5
30,0,30,1,0,0,91,1012.8,3.6,1704585600000,349,13.6
73,0,73,0,0,0,92,1013,3.3,1704589200000,332,15.5
81,0,81,0,0,0,92,1013.4,3,1704592800000,336,15.3
100,0,100,0,0,0,91,1013.6,2.8,1704596400000,338,14.7
100,0,100,0,0,0,85,1013.8,3.5,1.7046e+12,342,15.1
36,0,36,0,0,0,85,1014,3.2,1704603600000,332,15.1
93,0,93,0,0,0,89,1014.4,2.1,1704607200000,325,14
100,0,100,46,0,0,88,1014.8,2.4,1704610800000,334,14
100,0,100,96,0,0,85,1015,3.4,1704614400000,341,15.6
100,0,100,54,18,0,84,1015.4,3.9,1.704618e+12,342,17.1
100,0,100,71,54,0,80,1015.6,4.2,1704621600000,360,20.9
100,0,100,98,51,0,79,1016,3.9,1704625200000,10,19
100,0,100,88,90,6,78,1016,3.8,1704628800000,12,18
100,0,100,99,84,2,80,1016.4,3.3,1704632400000,8,17.8
100,0,100,99,60,3,80,1016.5,3.3,1.704636e+12,7,17.4
100,0,100,21,39,0,80,1017,3.3,1704639600000,8,17.8
100,0,100,29,16,0,81,1017.6,3,1704643200000,9,17.9
100,0,100,28,0,0,82,1018.1,2.8,1704646800000,14,16.7
100,0,100,100,0,0,82,1018.7,2.6,1704650400000,14,16.7
100,0,100,60,0,0,82,1019.1,2.3,1.704654e+12,17,18.1
100,0,100,28,0,0,81,1019.3,1.9,1704657600000,20,19.9
100,0,100,11,0,0,80,1019.6,1.5,1704661200000,23,20.8
100,0,100,1,0,0,76,1020.1,1,1704664800000,24,22.1
98,0,98,7,0,0,71,1020.8,-0.1,1704668400000,28,21.6
81,0,81,0,0,0,67,1021.2,-1,1.704672e+12,32,22.2
94,0,94,0,0,0,68,1020.7,-0.7,1704675600000,32,21.7
55,0,55,0,0,0,67,1021,-1,1704679200000,28,19.5
7,0,7,0,0,0,74,1021.3,-2.1,1704682800000,25,18.7
0,0,0,0,0,0,75,1021.4,-2.9,1704686400000,23,17.6
9,0,9,0,0,0,77,1021.6,-3.4,1.70469e+12,22,17.9
57,0,57,0,0,0,82,1022.2,-3.9,1704693600000,23,17.6
100,0,100,0,0,0,83,1022.3,-3.8,1704697200000,24,18.5
100,0,100,0,1,0,78,1022.3,-3.6,1704700800000,29,20.1
100,5,100,0,28,6,74,1022.6,-3.2,1704704400000,34,21.3
100,0,100,0,66,25,71,1022.6,-2.5,1.704708e+12,35,21
100,0,100,0,101,22,67,1022.3,-1.7,1704711600000,40,19.2
100,27,100,6,110,44,63,1021.7,-0.9,1704715200000,44,20.1
100,7,100,76,92,4,66,1021.5,-0.5,1704718800000,32,18.8
100,99,100,100,74,2,65,1021.3,-0.5,1704722400000,35,19.4
100,100,100,100,49,0,66,1021.5,-0.8,1.704726e+12,40,18.7
100,99,100,100,15,0,66,1021.8,-1,1704729600000,40,17.9
100,89,100,100,0,0,66,1022,-1.1,1704733200000,41,17.1
100,97,100,100,0,0,67,1022.2,-1.1,1704736800000,40,16.1
100,98,96,100,0,0,68,1022.2,-1.2,1704740400000,28,13.8
100,100,40,100,0,0,69,1022,-1.4,1.704744e+12,22,12.8
100,100,19,100,0,0,72,1022.3,-1.6,1704747600000,22,12.8
100,100,10,100,0,0,76,1022.3,-1.8,1704751200000,14,12.2
100,92,16,100,0,0,76,1022.2,-1.7,1704754800000,11,11.7
100,87,25,100,0,0,76,1021.9,-1.7,1704758400000,2,10.8
100,39,70,100,0,0,73,1021.3,-1.5,1.704762e+12,16,12
100,31,96,99,0,0,68,1021.3,-1.5,1704765600000,42,13.5
100,87,100,100,0,0,67,1021.1,-1.5,1704769200000,45,12.2
100,94,99,99,0,0,66,1021,-1.6,1704772800000,54,13.4
100,98,84,96,0,0,69,1021,-2,1704776400000,61,12.7
100,99,40,100,0,0,72,1020.9,-2.3,1.70478e+12,57,12
100,97,32,95,0,0,68,1021,-2.2,1704783600000,55,11.9
100,98,34,100,0,0,65,1021.3,-2.2,1704787200000,58,14.1
100,100,41,100,16,0,61,1021.5,-2.2,1704790800000,57,15.9
100,98,9,100,59,0,59,1021.6,-2.2,1704794400000,61,16.1
100,95,7,100,117,10,59,1021.5,-1.8,1.704798e+12,63,14.5
100,95,3,100,140,0,58,1020.9,-1.4,1704801600000,60,12.9
100,33,100,100,133,3,66,1020.5,-1.6,1704805200000,60,14.5
100,64,100,100,105,0,65,1020.2,-1.5,1704808800000,62,14.7
100,8,100,100,62,0,64,1020.2,-1.5,1704812400000,75,13.8
100,18,100,99,17,0,64,1020.5,-1.7,1.704816e+12,83,12.7
100,62,100,83,0,0,67,1020.8,-2,1704819600000,84,10.9
100,98,86,59,0,0,69,1020.8,-2,1704823200000,81,9.5
97,26,57,91,0,0,72,1021.1,-2.4,1704826800000,85,7.6
99,75,91,79,0,0,74,1021.1,-2.4,1704830400000,82,8
88,0,58,77,0,0,74,1021.3,-2.3,1.704834e+12,75,8.6
58,4,42,25,0,0,78,1021.3,-3.3,1704837600000,66,7.9
100,0,27,100,0,0,80,1021.3,-3.8,1704841200000,56,8.3
99,0,29,99,0,0,81,1021.3,-3.9,1704844800000,51,7.9
99,0,62,98,0,0,82,1021,-3.3,1704848400000,35,7
98,0,54,95,0,0,82,1020.9,-3.4,1.704852e+12,34,7.8
98,1,53,96,0,0,82,1020.7,-3.5,1704855600000,35,8.8
100,1,95,100,0,0,80,1020.5,-3.5,1704859200000,41,7.7
100,0,77,100,0,0,81,1020.4,-3.2,1704862800000,37,7.2
93,0,92,9,0,0,79,1020.2,-2.9,1704866400000,33,6
94,0,91,39,0,0,76,1020.1,-3.1,1.70487e+12,20,8.4
100,0,100,0,1,0,68,1020.2,-2.9,1704873600000,22,8.6
96,0,96,0,31,1,58,1020.5,-2,1704877200000,26,9.2
85,0,85,0,75,3,54,1020.5,-1.1,1704880800000,42,11.2
79,0,79,0,113,47,58,1020.5,-0.5,1704884400000,53,11.3
57,0,56,2,128,117,58,1020,0.2,1.704888e+12,46,10.9
77,0,77,0,135,37,64,1019.8,0.5,1704891600000,63,8
100,0,100,0,111,92,64,1019.5,0.8,1704895200000,73,9.8
100,74,100,74,82,21,69,1019.7,0.5,1704898800000,63,10.1
95,0,91,45,27,5,73,1020.3,0.1,1704902400000,61,8.2
53,39,17,13,0,0,81,1020.8,-1.3,1.704906e+12,52,5.9
100,100,5,0,0,0,85,1020.9,-2.5,1704909600000,41,7.1
48,0,48,0,0,0,84,1021.2,-2.9,1704913200000,42,10.2
95,12,94,0,0,0,77,1021.2,-2.4,1704916800000,38,11
54,45,9,16,0,0,78,1021.8,-2.4,1704920400000,35,10.1
10,2,2,7,0,0,78,1021.9,-2.3,1.704924e+12,36,11.1
10,10,0,0,0,0,78,1022.3,-2.4,1704927600000,31,9.7
94,94,7,1,0,0,80,1022.5,-2.5,1704931200000,32,10.2
29,10,21,0,0,0,79,1022.9,-2,1704934800000,33,9.9
21,6,16,0,0,0,78,1023.4,-2.1,1704938400000,34,10.9
6,0,6,0,0,0,77,1023.9,-2.5,1.704942e+12,32,10.2
2,1,1,0,0,0,77,1024.1,-2.8,1704945600000,27,9.7
0,0,0,0,0,0,77,1024.3,-2.8,1704949200000,31,11.3
0,0,0,0,0,0,78,1024.5,-2.8,1704952800000,30,10
0,0,0,0,0,0,80,1025.5,-2.7,1704956400000,26,10.8
0,0,0,0,1,0,83,1026,-2.9,1.70496e+12,15,10.8
0,0,0,0,25,38,78,1026.3,-1.5,1704963600000,360,12.6
0,0,0,0,47,124,66,1026.4,-0.2,1704967200000,2,13.3
0,0,0,0,55,206,56,1026.3,0.8,1704970800000,9,13.5
0,0,0,0,58,252,50,1025.9,1.7,1704974400000,17,15
0,0,0,0,58,250,68,1026.1,1.4,1.704978e+12,20,15.7
0,0,0,0,55,204,67,1025.9,1.8,1704981600000,16,15.4
0,0,0,0,45,126,68,1026.3,1.6,1704985200000,12,14.3
0,0,0,0,24,37,70,1026.9,0.4,1704988800000,13,14.4
0,0,0,0,1,0,71,1027.4,-0.6,1704992400000,13,14.8
0,0,0,0,0,0,70,1027.9,-1.3,1.704996e+12,16,14.6
0,0,0,0,0,0,69,1028.2,-1.8,1704999600000,16,14.2
2,2,0,0,0,0,70,1028.6,-2.1,1705003200000,16,15.4
0,0,0,0,0,0,69,1028.9,-2.2,1705006800000,20,13.8
5,0,5,0,0,0,70,1028.9,-2.5,1705010400000,17,13.2
40,0,40,0,0,0,80,1028.8,-2.3,1.705014e+12,20,11.8
76,0,76,0,0,0,91,1028.6,-1.7,1705017600000,21,12
100,0,100,0,0,0,97,1028.9,0,1705021200000,23,14
100,0,100,0,0,0,97,1028.6,0.9,1705024800000,19,13.3
100,0,100,0,0,0,94,1028.4,1.4,1705028400000,17,13.2
100,0,100,0,0,0,94,1028.2,1.4,1.705032e+12,24,13
100,0,100,0,0,0,93,1028.1,1.7,1705035600000,25,12.7
100,0,100,0,0,0,92,1028.1,1.7,1705039200000,23,11
100,0,100,0,0,0,93,1028.1,1.7,1705042800000,24,11.4
100,0,100,0,1,0,92,1028.1,1.9,1705046400000,22,12.4
95,0,95,0,19,0,84,1028.4,2.3,1.70505e+12,31,13.9
97,0,97,0,53,5,79,1028.4,2.5,1705053600000,44,15
100,0,100,0,84,18,79,1028.5,2.7,1705057200000,44,14
96,0,96,0,105,12,77,1028,2.9,1705060800000,41,12.5
100,0,100,0,113,7,78,1027.8,3.1,1705064400000,34,12.2
98,0,98,0,104,16,76,1027.3,3.2,1.705068e+12,35,11.9
100,0,100,0,76,10,76,1027.3,3,1705071600000,38,11.8
100,0,100,0,31,3,78,1027.4,2.5,1705075200000,40,11.2
100,0,100,0,1,0,81,1027.2,2,1705078800000,45,9.7
100,0,100,0,0,0,82,1027.1,1.7,1705082400000,53,9.5
100,0,100,0,0,0,84,1027.1,1.5,1.705086e+12,61,9.5
100,0,100,0,0,0,86,1027,1.2,1705089600000,62,10.6
100,0,100,0,0,0,87,1027,1,1705093200000,64,10
100,0,100,0,0,0,89,1026.7,0.7,1705096800000,60,8.7
100,0,100,0,0,0,88,1026.3,0.4,1705100400000,58,10.2
100,0,100,0,0,0,87,1026.2,0.1,1.705104e+12,59,9.2
100,0,100,0,0,0,90,1025.8,0,1705107600000,72,6.8
100,0,100,0,0,0,91,1025.6,-0.1,1705111200000,65,6
100,0,100,0,0,0,91,1025.1,-0.3,1705114800000,56,5.2
100,0,100,0,0,0,92,1024.4,-0.6,1705118400000,62,5.3
100,0,100,0,0,0,92,1023.9,-0.8,1.705122e+12,65,5.2
100,0,100,0,0,0,93,1023.7,-0.9,1705125600000,67,4.7
100,0,100,0,0,0,93,1023.1,-1.1,1705129200000,75,4.1
100,0,100,0,1,0,94,1022.9,-1.2,1705132800000,96,3.6
100,0,100,0,24,2,93,1022.8,-1.1,1705136400000,114,4.3
100,0,100,0,53,7,92,1023.2,-0.9,1.70514e+12,67,4.7
100,0,100,0,78,6,90,1022.7,-0.7,1705143600000,108,3.4
100,0,100,0,108,9,88,1021.9,-0.4,1705147200000,158,3.9
100,0,100,0,119,31,86,1021.1,-0.4,1705150800000,189,4.4
100,0,100,0,97,10,86,1020.1,-0.4,1705154400000,190,4
100,0,100,0,71,7,84,1019.7,-0.3,1.705158e+12,189,4.7
100,0,100,0,31,4,84,1019.7,-0.5,1705161600000,195,4.1
100,0,100,0,1,0,83,1019.2,-0.6,1705165200000,153,2.4
100,0,100,0,0,0,86,1018.5,-0.9,1705168800000,114,4.3
100,0,100,0,0,0,90,1017.9,-1.5,1705172400000,146,5.2
100,0,100,0,0,0,92,1017.4,-1.7,1.705176e+12,180,6.5
100,0,100,0,0,0,89,1017.2,-1.6,1705179600000,184,5.1
100,0,100,0,0,0,89,1016.7,-1.7,1705183200000,141,2.3
100,0,100,0,0,0,89,1016.1,-1.8,1705186800000,105,4.1
100,0,100,0,0,0,89,1015.7,-2,1705190400000,114,4.3
100,0,100,0,0,0,92,1015,-2.4,1.705194e+12,153,6.4
100,0,100,0,0,0,93,1014.4,-2.4,1705197600000,173,6.2
100,0,100,0,0,0,93,1013.7,-2.3,1705201200000,205,6.8
100,0,100,0,0,0,95,1013.1,-2.5,1705204800000,212,4.7
100,0,100,0,0,0,95,1012.5,-2.5,1705208400000,218,4.1
100,0,100,0,0,0,95,1012.2,-2.6,1.705212e+12,270,1.8
100,0,100,0,0,0,94,1012,-2.7,1705215600000,360,3.6
100,0,100,0,1,0,92,1011.8,-2.6,1705219200000,18,3.4
100,0,100,35,24,7,89,1011.6,-2.3,1705222800000,342,1.1
100,0,100,70,61,3,87,1011.1,-1.9,1705226400000,264,3.6
100,0,100,57,88,9,85,1010.5,-1.5,1.70523e+12,253,3.8
86,5,85,4,102,80,81,1009.5,-0.6,1705233600000,257,4.8
96,81,75,33,141,56,72,1009.1,-0.4,1705237200000,276,6.9
98,35,90,82,115,28,71,1008.3,0,1705240800000,292,6.6
100,0,100,79,79,23,72,1007.9,0.2,1705244400000,289,6.5
100,0,100,80,31,1,75,1007.6,-0.3,1.705248e+12,251,6.5
96,0,85,72,1,0,76,1007.4,-0.5,1705251600000,226,9.9
100,0,100,5,0,0,78,1007.4,-0.8,1705255200000,242,7.7
100,10,100,8,0,0,80,1007.2,-0.7,1705258800000,239,9.2
100,61,100,91,0,0,82,1007.2,-0.6,1705262400000,249,9.2
100,29,100,1,0,0,81,1006.7,0.1,1.705266e+12,245,10.3
76,38,61,0,0,0,82,1006.4,0.2,1705269600000,252,10.6
18,2,16,0,0,0,88,1006.1,-0.3,1705273200000,257,10
2,0,1,1,0,0,91,1005.7,-1.2,1705276800000,255,9.7
100,0,100,0,0,0,83,1005.5,0.6,1705280400000,232,11.8
78,0,78,22,0,0,85,1004.9,0.9,1.705284e+12,249,10.8
97,0,97,49,0,0,89,1004.7,0.8,1705287600000,260,10.2
100,0,100,59,0,0,88,1004.4,1,1705291200000,263,11.6
100,0,100,100,0,0,86,1003.7,1.5,1705294800000,257,14.1
100,0,100,96,0,0,86,1003.5,1.8,1705298400000,261,14.6
100,0,100,100,0,0,87,1003.6,1.7,1.705302e+12,269,14
100,0,100,100,0,0,88,1003.9,1.9,1705305600000,279,13.1
91,0,90,15,19,0,88,1004.6,2.4,1705309200000,292,13.2
65,0,65,2,71,8,80,1005,3.3,1705312800000,309,12.5
2,0,1,0,88,160,68,1005.4,4.1,1705316400000,314,14
50,0,50,0,62,263,57,1005.3,4.6,1.70532e+12,322,17.4
98,32,97,0,89,186,56,1005.8,4.4,1705323600000,324,17.3
76,61,38,0,104,57,50,1005.6,4.4,1705327200000,325,16.3
60,49,21,0,83,52,54,1005.9,4.1,1705330800000,323,12.6
48,35,19,0,34,33,61,1006.5,2.3,1705334400000,326,8.3
84,82,11,0,2,0,69,1007.1,0.3,1.705338e+12,315,7.1
100,100,2,0,0,0,76,1007.6,-1,1705341600000,295,7.6
96,96,0,0,0,0,79,1008.2,-1.4,1705345200000,295,6.8
96,96,0,0,0,0,82,1008.6,-1.8,1705348800000,283,6.3
95,95,0,0,0,0,84,1008.8,-2.4,1705352400000,280,6.2
100,100,0,0,0,0,86,1008.9,-3.2,1.705356e+12,279,6.9
91,91,0,0,0,0,87,1009.1,-3.8,1705359600000,278,8
0,0,0,0,0,0,85,1009,-3.4,1705363200000,277,6.2
0,0,0,0,0,0,85,1008.7,-2.2,1705366800000,354,3.3
94,93,5,0,0,0,86,1009,-2.3,1705370400000,194,1.5
100,100,0,0,0,0,86,1008.4,-2.3,1.705374e+12,166,3
100,100,4,0,0,0,86,1008,-2.3,1705377600000,186,3.6
100,100,2,0,0,0,86,1007.5,-2.8,1705381200000,185,4.3
99,99,3,0,0,0,87,1007,-3.2,1705384800000,184,4.7
78,76,7,3,0,0,87,1006.9,-3.3,1705388400000,200,4.2
21,13,8,1,2,0,87,1007.3,-3.6,1.705392e+12,190,4
1,1,0,0,30,44,83,1007.1,-2.2,1705395600000,143,3.6
3,0,3,0,48,142,71,1007.1,0.1,1705399200000,171,2.2
1,0,1,0,57,225,61,1006.7,1.9,1705402800000,149,2.1
15,11,5,0,60,272,55,1005.8,2.9,1705406400000,157,2.7
98,96,39,0,59,274,54,1005.1,3.3,1.70541e+12,203,2.7
100,100,16,0,95,140,52,1003.9,3.1,1705413600000,131,3.3
100,100,20,0,65,109,55,1003.7,2.7,1705417200000,122,4.7
100,100,0,0,36,34,72,1003.2,-0.6,1705420800000,109,7.6
100,100,0,0,2,0,80,1002.8,-1.7,1705424400000,109,7.6
100,100,1,12,0,0,79,1002.6,-1.5,1.705428e+12,131,8.2
100,100,0,5,0,0,82,1001.4,-1.4,1705431600000,125,10.6
100,100,0,82,0,0,81,1000.5,-1.1,1705435200000,129,11.5
100,100,0,99,0,0,84,999.1,-1.4,1705438800000,123,10.7
100,100,3,97,0,0,86,998.1,-1.5,1705442400000,129,9.2
100,100,100,100,0,0,85,996.8,-1.5,1.705446e+12,124,7.8
100,100,96,100,0,0,82,996.1,-0.8,1705449600000,122,8.1
100,100,100,100,0,0,91,994.5,-0.4,1705453200000,112,5.8
100,100,100,100,0,0,93,992.8,-0.2,1705456800000,103,8.1
100,100,100,100,0,0,95,991.2,0.1,1705460400000,100,9.9
100,100,100,100,0,0,96,989.5,0.4,1.705464e+12,105,10
100,100,100,100,0,0,97,988.1,1,1705467600000,108,9.1
100,100,100,100,0,0,98,986.5,1.5,1705471200000,115,9.5
100,100,100,100,0,0,98,985.3,1.9,1705474800000,87,6.5
100,100,100,100,0,0,98,984.3,2.3,1705478400000,92,8.3
100,97,100,100,7,0,97,983,2.8,1.705482e+12,95,9
100,100,100,100,12,0,98,982.2,3,1705485600000,80,4
100,100,98,100,23,0,99,980.9,3.4,1705489200000,124,10.4
